,0,1,2
74,4.683333333333333,5.1,11.209836065573771
75,5.283333333333333,5.1,8.2
76,6.271428571428571,6.1140625,7.128571428571429
77,6.7,5.717543859649123,6.7
78,5.1,5.7,5.7
79,5.1,5.192957746478873,5.519672131147541
80,5.1,5.7,4.449999999999999
81,5.2677966101694915,4.1,3.6
82,6.2,4.6,3.763934426229508
83,6.2,5.1,4.676271186440678
84,5.7,5.1764705882352935,5.366666666666666
85,5.7,5.529411764705882,6.433333333333334
86,6.783333333333333,6.0875,5.199999999999999
87,7.033333333333333,6.2,5.7
88,6.258823529411765,6.283333333333333,5.072222222222222
89,6.6117647058823525,6.366666666666667,4.905555555555555
90,6.964705882352941,6.45,4.738888888888889
91,7.317647058823529,6.533333333333333,4.6
92,7.670588235294117,6.616666666666667,4.6
93,8.023529411764706,6.7,4.6
94,8.033333333333333,7.61764705882353,4.1
95,7.7,8.535294117647059,4.0152542372881355
96,7.6262295081967215,9.3,4.1
97,7.335593220338983,8.7,5.591803278688524
98,8.2,8.7,5.616666666666666
99,8.265217391304347,8.7,7.7
100,8.7,8.799999999999999,7.7
101,7.7,9.383333333333335,7.7
102,7.663855421686748,9.8,7.7
103,6.940963855421687,8.342857142857142,8.116666666666665
104,7.116666666666667,6.2,7.616666666666667
105,6.866666666666667,7.2,7.2
106,7.616666666666667,7.608333333333333,6.467857142857143
107,7.366666666666667,7.432394366197183,7.590625
108,8.075,8.7,7.2
109,7.324999999999999,7.968292682926829,7.2
110,6.616666666666667,7.236585365853658,7.366666666666667
111,6.131111111111111,7.2,7.7
112,5.717777777777778,6.0,7.033333333333333
113,5.304444444444444,4.800000000000001,6.366666666666667
114,4.891111111111111,3.6,5.7
115,4.477777777777778,3.6,4.992857142857143
116,4.064444444444444,3.6,4.1
117,3.6511111111111108,3.6,4.1
118,3.2377777777777776,3.2666666666666666,3.2785714285714285
119,3.1,2.9333333333333336,3.8812499999999996
120,3.1,2.6,3.1
121,3.2666666666666666,3.7249999999999996,3.438709677419355
122,4.184745762711864,4.1,2.7333333333333334
123,4.690163934426229,4.1,3.7333333333333334
124,5.199999999999999,5.6,3.676271186440678
125,5.858730158730159,5.366666666666666,4.180645161290323
126,6.7,7.2,5.7
127,6.866666666666667,6.284745762711864,6.352542372881356
128,7.7,6.788709677419355,6.85
129,7.7,7.2,5.1
130,7.616666666666667,7.883333333333334,5.325352112676056
131,7.2,8.7,6.677464788732395
132,7.283333333333333,8.2,7.776271186440678
133,7.616666666666667,8.566666666666666,8.116666666666665
134,7.2,8.933333333333334,7.7
135,7.234090909090909,9.3,7.7
136,7.42004132231405,9.966666666666667,7.616666666666667
137,7.60599173553719,10.633333333333335,7.283333333333333
138,7.791942148760331,11.3,8.2
139,7.977892561983471,10.433333333333334,9.8
140,8.163842975206611,9.566666666666666,9.616666666666667
141,8.349793388429752,8.7,9.8
142,8.535743801652892,9.233333333333333,9.883333333333335
143,8.63859649122807,9.766666666666667,10.3
144,8.2,10.3,10.3
145,8.383333333333333,8.7,10.23220338983051
146,9.3,9.709836065573771,9.876271186440679
147,9.3,10.3,9.3
148,9.215789473684211,9.709836065573771,8.855555555555556
149,8.7,8.94406779661017,8.2
150,8.799999999999999,7.7,7.7
151,9.033333333333333,6.878082191780822,7.041269841269841
152,7.7,6.528125,6.2
153,7.45,5.7,5.7
154,6.366666666666667,4.190163934426229,6.654022988505747
155,6.95,4.684745762711864,6.309195402298851
156,5.7,5.1,6.2
157,5.6,5.466666666666667,5.283333333333333
158,5.35,5.833333333333333,6.016666666666667
159,6.373333333333333,6.2,5.1
160,6.659447004608295,6.033333333333333,4.183333333333333
161,6.438248847926268,5.866666666666667,4.433333333333333
162,6.217050691244239,5.7,4.1
163,5.995852534562212,5.166666666666667,4.433333333333333
164,5.774654377880184,4.633333333333333,3.6806451612903226
165,5.553456221198156,4.1,3.6
166,5.332258064516129,4.702316602316602,4.1
167,5.111059907834101,5.3046332046332045,4.2390728476821185
168,5.34963503649635,5.9069498069498065,5.073509933774835
169,5.612408759124087,6.509266409266409,5.907947019867549
170,5.277777777777778,5.588135593220339,5.1
171,6.344444444444444,5.1,5.1
172,4.449999999999999,5.21,5.7
173,6.366666666666667,5.791666666666667,5.7
174,7.116666666666667,6.2,5.7
175,6.533333333333333,6.155223880597015,5.03859649122807
176,5.6,5.7074626865671645,4.683333333333333
177,4.85,4.6,4.6
178,3.7666666666666666,6.723333333333334,4.53859649122807
179,4.433333333333333,4.50983606557377,4.1
180,3.4333333333333336,4.1,4.6
181,2.85,4.6,4.433333333333333
182,4.171428571428571,4.691666666666666,3.5166666666666666
183,4.6,5.1,4.1
184,4.4492462311557786,5.1,4.933333333333333
185,4.2984924623115575,5.1,4.183333333333333
186,4.147738693467336,5.1,4.6
187,4.047867298578199,4.766666666666667,3.2842105263157895
188,3.763507109004739,4.433333333333333,4.516666666666667
189,3.4791469194312796,4.1,4.016666666666667
190,3.19478672985782,4.1,3.6
191,4.1,4.1,3.6833333333333336
192,3.8499999999999996,4.1,3.6
193,2.6,4.6,4.1
194,2.7666666666666666,3.5083333333333333,4.1
195,3.4333333333333336,3.1,4.1
196,2.5166666666666666,3.632544378698225,4.183333333333333
197,2.710169491525424,4.1650887573964495,4.683333333333333
198,5.7,4.1,5.1
199,5.7,4.6,4.729629629629629
200,5.7,4.1,3.6084745762711865
201,4.1,4.6,3.6
202,4.1,4.1,2.752542372881356
203,4.1,4.366666666666666,3.95
204,5.016666666666667,5.7,6.2
205,4.683333333333333,6.2,5.780645161290323
206,5.199999999999999,6.7,6.268965517241379
207,5.783333333333333,7.2,6.7
208,6.225641025641026,7.366666666666667,6.866666666666667
209,6.37948717948718,7.533333333333333,7.616666666666667
210,6.533333333333333,7.7,6.2
211,6.687179487179487,7.866666666666666,7.283333333333333
212,6.841025641025642,8.033333333333333,7.7
213,6.994871794871795,8.2,7.783333333333333
214,7.148717948717949,8.2,8.2
215,7.2,8.2,8.116666666666665
216,7.2,8.2,8.2
217,7.2,8.111290322580645,7.783333333333333
218,7.2,7.7,8.116666666666665
219,9.8,7.7,7.2
220,7.116666666666667,7.7,7.283333333333333
221,6.7,8.005555555555555,7.616666666666667
222,6.542105263157895,7.2,7.2
223,5.910526315789474,6.765217391304348,7.609836065573771
224,6.872413793103449,7.2,7.284745762711864
225,7.131893687707642,6.7,7.7
226,7.032225913621263,6.383333333333334,7.116666666666667
227,6.932558139534884,7.122535211267606,6.7
228,6.832890365448505,6.7,6.7
229,6.733222591362127,7.033333333333333,7.533333333333333
230,7.07037037037037,7.366666666666667,6.783333333333333
231,7.144444444444445,7.7,7.2
232,7.7,7.866666666666666,7.616666666666667
233,7.7,8.033333333333333,7.366666666666667
234,7.7,8.2,8.116666666666665
235,7.7,8.9,7.7
236,7.7,9.6,7.781967213114754
237,7.7,10.3,8.2
238,7.7,9.966666666666667,8.799999999999999
239,7.783333333333333,9.633333333333335,9.383333333333335
240,8.158333333333333,9.3,9.8
241,7.908333333333333,8.751612903225805,9.381967213114756
242,7.7,9.138709677419355,9.723728813559323
243,7.7,10.3,9.8
244,7.616666666666667,9.8,9.719354838709679
245,7.2,9.211475409836066,9.370175438596492
246,7.2,8.7,10.3
247,7.2555555555555555,7.7625,9.8
248,7.5888888888888895,8.657142857142857,9.718032786885246
249,7.575,8.228571428571428,9.3
250,7.2901639344262295,8.571428571428571,7.7
251,7.616666666666667,7.714285714285714,7.852542372881356
252,7.116666666666667,8.2,8.2
253,6.7,7.866666666666666,7.366666666666667
254,6.7,7.533333333333333,8.2
255,6.7,7.2,8.2
256,6.652380952380953,7.2,7.618032786885246
257,6.5809523809523816,7.2,6.9711864406779664
258,6.5095238095238095,7.2,5.1
259,6.438095238095238,7.033333333333333,6.016666666666667
260,6.366666666666667,6.866666666666667,5.199999999999999
261,6.295238095238095,6.7,5.1
262,6.223809523809524,6.485714285714286,4.183333333333333
263,5.7,6.271428571428571,4.6
264,5.6,5.7,4.6
265,5.199999999999999,7.2,6.2
266,5.6,6.95,6.2
267,5.1,5.1,6.2
268,5.199999999999999,6.7555555555555555,6.016666666666667
269,5.6,7.0888888888888895,5.366666666666666
270,5.016666666666667,5.1,6.7
271,4.783333333333333,4.5152542372881355,5.6
272,5.6,4.190163934426229,4.930508474576271
273,5.0152542372881355,4.6,3.6
274,4.6,5.1,3.6
275,4.801666666666667,4.933333333333333,3.6714285714285713
276,5.501639344262295,4.1,4.1
277,4.681967213114754,3.5999999999999996,3.4333333333333336
278,5.023728813559321,3.1,2.6
279,4.516666666666667,2.6,2.6
280,4.074358974358974,2.6,2.6
281,3.9205128205128204,2.6,2.6
282,3.7666666666666666,2.6,2.6
283,3.6128205128205124,2.6,2.0
284,3.458974358974359,2.6,1.6
285,3.305128205128205,2.6,2.1
286,3.151282051282051,2.324770642201835,1.375
287,3.4333333333333336,1.99,0.625
288,2.6,1.5,0.5
289,2.6,1.5,0.9166666666666666
290,2.6,1.5,0.5833333333333334
291,2.5166666666666666,1.5,1.0
292,2.2666666666666666,1.8302752293577982,2.2639344262295085
293,3.0166666666666666,2.1,2.947457627118644
294,2.5166666666666666,2.1,2.1
295,2.1,1.0,1.9918032786885247
296,2.1,0.9225352112676056,1.5
297,2.1,0.5,1.5
298,2.0,0.4152542372881356,1.1833333333333333
299,1.4166666666666667,0.27499999999999997,2.0
300,1.1864406779661016,1.5,1.5
301,2.1,1.8302752293577982,2.1
302,2.1,2.1,2.6833333333333336
303,2.110204081632653,2.1,2.6
304,2.1714285714285717,2.1,2.1833333333333336
305,2.23265306122449,2.1,2.5166666666666666
306,2.293877551020408,2.1,2.1
307,2.355102040816327,2.4333333333333336,1.6
308,2.416326530612245,2.7666666666666666,2.1
309,2.477551020408163,3.1,2.2639344262295085
310,2.538775510204082,3.8692307692307693,3.0237288135593223
311,2.6,4.638461538461538,2.416666666666667
312,3.3857142857142857,4.6,2.1
313,2.1,4.992307692307692,1.6
314,2.6,4.523728813559321,2.1833333333333336
315,2.6,3.6,2.6
316,1.6,3.187719298245614,2.6
317,2.2666666666666666,3.8203389830508474,3.85
318,3.1833333333333336,4.6,5.1
319,3.6833333333333336,4.324770642201835,5.69016393442623
320,4.266666666666667,4.1,4.930508474576271
321,5.1,4.1,4.1
322,4.933333333333333,3.6,2.1833333333333336
323,4.183333333333333,3.7,2.6
324,4.866666666666666,4.1,2.1
325,6.386666666666667,3.5999999999999996,3.1697674418604653
326,7.506666666666667,3.1,3.6348837209302323
327,8.626666666666667,2.6,4.1
328,9.746666666666668,3.2666666666666666,3.1
329,10.866666666666667,3.933333333333333,3.0166666666666666
330,11.63809523809524,4.6,2.6
331,10.666666666666668,4.266666666666667,2.225
332,9.695238095238096,3.933333333333333,2.6833333333333336
333,8.723809523809525,3.6,3.1
334,7.752380952380953,3.7666666666666666,2.734146341463415
335,6.780952380952382,3.933333333333333,2.85
336,6.45,4.1,4.1
337,7.533333333333333,3.6454545454545455,3.9968253968253964
338,6.7,4.925396825396825,3.6833333333333336
339,6.88032786885246,4.6,4.6
340,7.541269841269841,4.691666666666666,5.863934426229508
341,6.7,5.2081967213114755,6.855172413793103
342,6.807142857142857,6.2,6.7
343,8.05,7.7,5.776271186440678
344,9.8,7.7,6.2
345,9.716666666666667,8.2,6.2
346,9.200000000000001,9.716666666666667,6.783333333333333
347,8.7,9.55,7.883333333333334
348,8.7,10.8,10.8
349,9.044444444444444,10.966666666666667,8.883333333333333
350,11.11111111111111,11.133333333333335,9.283333333333333
351,11.383333333333335,11.3,7.2
352,11.812820512820513,12.0,6.783333333333333
353,11.88974358974359,12.700000000000001,7.283333333333333
354,11.966666666666667,13.4,6.7
355,12.043589743589745,14.4,11.22857142857143
356,12.120512820512822,15.399999999999999,10.8
357,12.197435897435899,16.4,12.3
358,12.274358974358975,14.952941176470588,13.466666666666667
359,11.633333333333335,13.505882352941176,11.466666666666667
360,11.15,13.9,12.3
361,12.8,13.816666666666666,12.655932203389831
362,12.740677966101696,13.316666666666666,11.216666666666667
363,14.716666666666667,12.9,10.3
364,13.716666666666667,14.316666666666666,13.15
365,12.791803278688525,13.983333333333334,14.233333333333334
366,12.3,13.9,14.4
367,12.3,15.316666666666666,13.816666666666666
368,12.566666666666666,14.566666666666666,13.316666666666666
369,14.066666666666666,12.9,12.3
370,15.166666666666668,13.633333333333333,13.22258064516129
371,16.5,12.133333333333335,12.3
372,16.583333333333332,11.8,11.3
373,16.316666666666666,11.966666666666667,10.966666666666667
374,13.066666666666666,12.133333333333335,9.383333333333335
375,14.227868852459016,12.3,9.8
376,15.877215189873418,12.3,9.066666666666666
377,15.725316455696204,12.3,7.666666666666667
378,15.573417721518988,12.3,8.2
379,15.421518987341772,11.966666666666667,9.881967213114756
380,15.269620253164558,11.633333333333335,9.835
381,15.117721518987342,11.3,7.2
382,14.965822784810127,10.100000000000001,6.616666666666667
383,15.679411764705883,8.9,6.366666666666667
384,14.31529411764706,7.7,5.7
385,11.774117647058823,11.966666666666667,10.038095238095238
386,11.37241379310345,9.966666666666667,11.496491228070177
387,8.7,8.2,12.9
388,8.7,8.7,13.733333333333334
389,8.901666666666666,10.466666666666667,12.633333333333333
390,9.89016393442623,11.3,12.3
391,10.216666666666667,10.633333333333335,10.522222222222222
392,9.366666666666667,9.533333333333333,11.855555555555556
393,7.033333333333333,8.2,10.68888888888889
394,6.2,7.7555555555555555,10.022222222222222
395,6.016666666666667,8.088888888888889,10.716666666666667
396,5.283333333333333,8.2,9.3
397,6.2,8.2,9.883333333333335
398,6.116666666666667,8.2,10.216666666666667
399,5.6,8.2,10.3
400,5.061538461538461,7.699999999999999,9.533333333333333
401,4.8307692307692305,7.2,8.033333333333333
402,4.6,6.7,6.7
403,4.369230769230769,6.533333333333333,6.616666666666667
404,4.138461538461539,6.366666666666667,5.933333333333334
405,3.907692307692308,6.2,5.1
406,3.676923076923077,5.874876847290641,5.366666666666666
407,2.8333333333333335,5.54975369458128,6.533333333333333
408,1.5,5.224630541871921,5.7
409,1.6,4.6,5.1
410,2.0,5.008333333333333,5.1
411,1.4166666666666667,4.6,5.366666666666666
412,1.1746031746031746,5.1,6.95
413,2.2228070175438597,5.301666666666667,8.115254237288134
414,3.1847457627118647,5.1,7.609836065573771
415,3.771875,5.012698412698413,7.116666666666667
416,4.6,4.6,6.355737704918033
417,4.35,4.6,4.1
418,3.2666666666666666,4.283333333333333,3.7379310344827585
419,4.1,4.916666666666666,4.6
420,4.266666666666667,4.1,4.6
421,5.366666666666666,4.433333333333333,4.016666666666667
422,7.033333333333333,4.766666666666667,3.6
423,8.7,5.1,3.6
424,8.661538461538461,4.933333333333333,3.018032786885246
425,8.430769230769231,4.766666666666667,2.752542372881356
426,8.2,4.6,4.1
427,7.969230769230769,4.949999999999999,5.6
428,7.7384615384615385,5.3,5.199999999999999
429,7.507692307692308,5.65,6.2
430,7.276923076923077,6.0,6.016666666666667
431,6.866666666666667,6.35,5.444262295081967
432,7.783333333333333,6.7,6.2
433,8.2,6.7,6.7677966101694915
434,8.549999999999999,7.5256880733944955,7.123728813559322
435,10.133333333333335,8.2,5.7
436,9.383333333333335,9.978082191780823,9.049999999999999
437,10.133333333333335,10.8,10.630508474576272
438,11.8,12.3,9.836423841059604
439,11.636065573770493,11.147457627118644,10.035099337748346
440,10.722413793103449,9.7375,10.233774834437087
441,10.3,9.8,8.922222222222222
442,10.3,10.7375,7.45
443,10.380645161290323,8.947058823529412,8.533333333333333
444,10.937931034482759,10.8,7.616666666666667
445,12.028571428571428,9.766666666666667,6.766666666666667
446,13.4,8.733333333333334,4.516666666666667
447,14.654098360655738,7.7,4.1
448,13.268123393316195,7.533333333333333,5.516666666666667
449,12.388946015424164,7.366666666666667,4.436065573770492
450,11.509768637532135,7.2,4.1
451,10.630591259640104,7.7,1.161797752808989
452,9.751413881748073,8.2,2.2404494382022473
453,8.87223650385604,8.7,6.7
454,7.993059125964011,8.366666666666667,5.1
455,6.016666666666667,8.033333333333333,5.358064516129032
456,2.6,7.7,6.2
457,2.9333333333333336,6.792783505154639,7.533333333333333
458,4.35,7.411340206185567,6.615254237288136
459,3.0166666666666666,7.7,6.7
460,2.6,8.6375,9.8
461,2.6,7.821212121212121,9.966666666666667
462,2.6,8.7,8.7
463,2.5411764705882356,8.109090909090908,7.116666666666667
464,2.1,7.2,6.433333333333334
465,3.205263157894737,7.2,4.933333333333333
466,4.2875,4.6,3.933333333333333
467,1.8983333333333334,3.8676056338028166,3.1
468,1.2016666666666667,2.6,3.6
469,1.9918032786885247,2.4333333333333336,2.25
470,1.753968253968254,2.2666666666666666,0.5833333333333334
471,3.1625,2.1,1.0
472,3.639192399049881,2.7666666666666666,1.6222222222222222
473,3.8529691211401427,3.433333333333333,2.3555555555555556
474,4.066745843230404,4.1,2.6
475,4.280522565320665,4.633333333333333,2.2666666666666666
476,4.494299287410926,5.166666666666666,3.1833333333333336
477,4.7080760095011875,5.7,3.6
478,4.921852731591448,6.2,4.1
479,5.0152542372881355,6.7,4.181967213114754
480,4.508333333333333,7.2,4.6
481,4.388524590163934,7.116666666666667,4.344067796610169
482,5.6,6.783333333333333,5.783333333333333
483,5.1,7.2,6.7
484,5.199999999999999,7.366666666666667,7.123728813559322
485,5.7,8.116666666666665,6.616666666666667
486,6.033333333333333,8.2,6.2
487,6.783333333333333,8.2,6.533333333333333
488,6.95,8.033333333333333,5.516666666666667
489,5.6,7.2,4.1
490,5.016666666666667,4.975,4.681967213114754
491,4.314285714285714,4.225,4.875
492,2.6,3.6,3.6
493,2.365625,3.4333333333333336,3.5166666666666666
494,2.13125,3.2666666666666666,3.1
495,2.0402298850574714,3.1,3.1
496,1.971264367816092,2.9333333333333336,3.5166666666666666
497,1.9022988505747127,2.7666666666666666,3.018032786885246
498,1.8333333333333335,2.6,2.1
499,1.764367816091954,2.2333333333333334,3.0166666666666666
500,1.6954022988505748,1.8666666666666667,2.6
501,1.6264367816091956,1.5,2.6
502,1.5574712643678161,1.5,2.6833333333333336
503,1.6,1.5,3.1
504,1.9777777777777779,1.5,3.1
505,1.2444444444444445,1.9166666666666667,1.0
506,2.0666666666666664,1.0833333333333333,1.0775862068965518
507,0.8333333333333334,1.5,1.0
508,1.1666666666666665,1.0833333333333333,1.0793650793650793
509,1.3888888888888888,1.7285714285714286,1.6149253731343283
510,0.7222222222222222,3.1,2.6
511,0.24999999999999997,3.722093023255814,3.7379310344827585
512,1.6,4.76860465116279,4.6
513,2.1833333333333336,3.6,4.6
514,2.6,4.091803278688524,4.6
515,2.7666666666666666,4.1,7.052459016393443
516,3.4333333333333336,3.6,6.2
517,2.4333333333333336,3.2666666666666666,5.8533333333333335
518,2.1,2.9333333333333336,3.7733333333333334
519,2.075555555555556,2.6,2.6
520,1.9288888888888889,2.0666666666666664,2.75
521,1.7822222222222224,1.5333333333333332,1.0
522,1.6355555555555557,1.0,1.5
523,1.488888888888889,1.3666666666666667,2.1
524,1.3422222222222224,1.7333333333333334,2.1833333333333336
525,1.1955555555555555,2.1,2.6
526,1.048888888888889,2.2666666666666666,0.6666666666666667
527,1.6,2.4333333333333336,1.5
528,1.9983050847457628,2.6,1.6
529,1.632967032967033,2.1,1.9983050847457628
530,2.3582417582417583,2.1833333333333336,1.4098360655737705
531,1.6,2.6,1.0
532,2.1,2.872727272727273,1.1833333333333333
533,2.181967213114754,3.2666666666666666,2.2666666666666666
534,2.6714285714285717,4.1,3.1
535,3.0464285714285717,5.016666666666667,3.9196721311475407
536,2.6,4.35,3.35
537,2.7111111111111112,3.6,3.6
538,3.3777777777777778,2.6,3.5166666666666666
539,4.016666666666667,2.85,3.0166666666666666
540,3.6833333333333336,4.6,3.1
541,4.183333333333333,5.3,3.5166666666666666
542,4.430508474576271,6.0,3.3419354838709676
543,3.6901639344262294,6.7,4.6
544,4.061538461538461,8.155621301775149,6.2
545,3.8307692307692305,9.611242603550297,6.116666666666667
546,3.5999999999999996,5.1,5.1
547,3.3692307692307693,5.633333333333333,4.6
548,3.1384615384615384,6.166666666666666,4.433333333333333
549,2.907692307692308,6.7,3.6
550,2.676923076923077,5.833333333333333,3.5166666666666666
551,2.1833333333333336,4.966666666666667,3.1
552,2.5444444444444447,4.1,3.1
553,2.2111111111111112,4.1,4.77741935483871
554,3.1555555555555554,5.1,5.5508474576271185
555,3.488888888888889,5.1,4.6
556,4.266666666666667,4.165217391304347,4.516666666666667
557,4.766666666666667,4.6,4.266666666666667
558,3.2666666666666666,5.1,4.6
559,4.1,4.677464788732394,4.266666666666667
560,4.183333333333333,5.1,5.016666666666667
561,4.433333333333333,4.6,4.6
562,3.679365079365079,4.108196721311475,5.199999999999999
563,4.267164179104477,4.029824561403508,5.783333333333333
564,5.7,4.1,6.016666666666667
565,6.02258064516129,4.1,5.018032786885246
566,5.184210526315789,4.1,4.6
567,5.443333333333333,4.1,3.6
568,4.043333333333333,4.1,2.7666666666666666
569,3.875079872204473,4.1,3.5166666666666666
570,4.277635782747604,4.1,3.1
571,4.680191693290735,4.433333333333333,3.6
572,5.082747603833866,4.766666666666667,3.6
573,5.485303514376997,5.1,3.7666666666666666
574,5.484615384615385,5.1,4.683333333333333
575,5.218279569892473,5.1,5.1
576,5.927956989247312,5.1,4.6
577,5.845161290322581,5.1,4.6
578,6.756451612903226,5.283333333333333,5.7
579,7.2384615384615385,6.2,5.1
580,7.7,6.524324324324325,7.466129032258064
581,9.223809523809525,7.633333333333334,8.547457627118643
582,9.36896551724138,8.7,7.7
583,9.716666666666667,9.383333333333335,7.6262295081967215
584,9.3,9.718032786885246,9.723728813559323
585,9.116666666666667,9.3,8.7
586,8.283333333333333,8.809999999999999,8.799999999999999
587,8.7,9.377464788732395,9.383333333333335
588,8.7,9.8,9.8
589,8.883333333333333,9.025806451612903,8.966666666666667
590,9.716666666666667,8.251612903225805,10.380645161290323
591,9.383333333333335,7.7,10.8
592,9.72091836734694,8.4,10.3
593,9.246428571428572,9.100000000000001,9.950000000000001
594,8.771938775510204,9.8,8.7
595,8.297448979591838,9.100000000000001,9.116666666666667
596,7.82295918367347,8.4,8.383333333333333
597,7.348469387755102,7.7,8.7
598,6.873979591836735,7.2,7.533333333333333
599,7.027586206896552,6.7,6.533333333333333
600,7.780645161290322,6.2,6.7
601,8.132203389830508,6.241666666666667,5.783333333333333
602,7.85,6.491666666666667,6.116666666666667
603,8.628571428571428,7.2,6.123728813559322
604,8.251724137931033,8.325,8.2
605,8.78135593220339,9.214285714285715,8.2
606,9.135,8.7,9.3
607,8.432258064516128,9.3,8.799999999999999
608,9.664912280701754,9.3,9.200000000000001
609,8.799999999999999,9.3,9.8
610,9.116666666666667,9.3,9.033333333333333
611,8.633333333333333,9.3,7.7
612,10.633333333333335,9.3,8.2
613,9.883333333333335,9.633333333333335,7.45
614,10.216666666666667,9.966666666666667,8.616666666666665
615,9.855555555555556,10.3,8.2
616,10.18888888888889,9.6,9.8
617,9.708011869436202,8.9,9.966666666666667
618,9.156083086053414,8.2,10.3
619,8.604154302670624,8.733333333333333,9.716666666666667
620,8.052225519287834,9.266666666666667,9.3
621,7.500296735905044,9.8,9.3
622,6.948367952522256,8.933333333333334,8.972727272727273
623,7.116666666666667,8.066666666666666,8.616666666666665
624,6.779365079365079,7.2,8.7
625,7.381034482758621,8.2,8.394915254237288
626,8.31864406779661,6.516666666666667,6.786206896551724
627,6.116666666666667,5.7,7.2
628,6.350793650793651,8.429508196721311,6.437704918032787
629,9.8,7.640677966101695,5.2677966101694915
630,9.887301587301588,9.3,5.7
631,10.162068965517243,8.7,6.825
632,9.200000000000001,8.7,8.033333333333333
633,8.799999999999999,9.3,7.7
634,9.200000000000001,8.291666666666666,8.7
635,8.799999999999999,8.608333333333333,8.791525423728814
636,9.200000000000001,8.7,9.8
637,8.799999999999999,8.9,9.883333333333335
638,9.3,9.1,9.950000000000001
639,9.3,9.3,9.3
640,9.355555555555556,8.933333333333334,9.200000000000001
641,9.68888888888889,8.566666666666666,8.799999999999999
642,9.3,8.2,9.466666666666667
643,9.3,8.566666666666666,10.3
644,9.3,8.933333333333334,10.136065573770493
645,9.3,9.3,9.376271186440679
646,9.116666666666667,9.633333333333335,9.716666666666667
647,8.383333333333333,9.966666666666667,9.633333333333335
648,9.3,10.3,11.8
649,9.116666666666667,10.8,11.3
650,8.799999999999999,12.03913043478261,11.703448275862069
651,11.983333333333334,10.3,13.4
652,13.233333333333334,11.3,12.4
653,14.733333333333334,12.984745762711865,12.555737704918034
654,14.15,13.9,10.8
655,14.8,15.4,9.3
656,12.15,15.215384615384616,9.528813559322035
