,0,1,2
0,0.32037691401649,0.1391514753829434,0.2813333333333333
1,0.3286219081272085,0.11515984169622902,0.3413333333333333
2,0.3462897526501767,0.14874812885762917,0.32799999999999996
3,0.3639575971731449,0.14874812885762917,0.32799999999999996
4,0.35217903415783275,0.1391514753829434,0.37733333333333335
5,0.3639575971731449,0.14874812885762917,0.37200000000000005
6,0.21319199057714958,0.16474255131543875,0.308
7,0.1872791519434629,0.16474255131543875,0.3706666666666667
8,0.1802120141342756,0.13115426415403858,0.348
9,0.21319199057714958,0.10716263046732423,0.37200000000000005
10,0.23674911660777384,0.09916541923841943,0.3506666666666667
11,0.27208480565371024,0.09916541923841943,0.32799999999999996
12,0.27208480565371024,0.1231570529251338,0.2346666666666667
13,0.254416961130742,0.1231570529251338,0.24133333333333332
14,0.2308598351001178,0.11515984169622902,0.204
15,0.20730270906949352,0.11515984169622902,0.228
16,0.24852767962308597,0.14874812885762917,0.2546666666666667
17,0.2897526501766784,0.11515984169622902,0.32799999999999996
18,0.2897526501766784,0.1391514753829434,0.308
19,0.27208480565371024,0.14874812885762917,0.38533333333333336
20,0.254416961130742,0.14014423263894538,0.392
21,0.3097762073027091,0.1315403364202616,0.32933333333333337
22,0.2897526501766784,0.12293644020157782,0.3346666666666666
23,0.254416961130742,0.11433254398289404,0.348
24,0.21319199057714958,0.11515984169622902,0.35733333333333334
25,0.199057714958775,0.13115426415403858,0.2946666666666667
26,0.3992932862190813,0.11515984169622902,0.32799999999999996
27,0.3286219081272085,0.1391514753829434,0.37733333333333335
28,0.34040047114252064,0.1391514753829434,0.3413333333333333
29,0.3074204946996466,0.14874812885762917,0.37200000000000005
30,0.2779740871613663,0.1391514753829434,0.37866666666666665
31,0.2897526501766784,0.16474255131543875,0.348
32,0.2897526501766784,0.15674534008653396,0.32799999999999996
33,0.27208480565371024,0.16474255131543875,0.37200000000000005
34,0.2061248527679623,0.13115426415403858,0.32799999999999996
35,0.127208480565371,0.13115426415403858,0.28800000000000003
36,0.23674911660777384,0.13115426415403858,0.27466666666666667
37,0.20730270906949352,0.13115426415403858,0.31466666666666665
38,0.27208480565371024,0.11515984169622902,0.28800000000000003
39,0.31566548881036516,0.09916541923841943,0.2813333333333333
40,0.23674911660777384,0.10716263046732423,0.31466666666666665
41,0.1802120141342756,0.05757992084811451,0.248
42,0.10365135453474676,0.09116820800951464,0.2813333333333333
43,0.11012956419316842,0.09116820800951464,0.22
44,0.13751472320376915,0.11515984169622902,0.228
45,0.16489988221436985,0.09916541923841943,0.21333333333333332
46,0.19228504122497053,0.09916541923841943,0.2333333333333333
47,0.21908127208480566,0.09916541923841943,0.184
48,0.26030624263839813,0.09116820800951464,0.17733333333333332
49,0.18256772673733804,0.09916541923841943,0.212
50,0.0977620730270907,0.08157155453482888,0.204
51,0.17078916372202593,0.09116820800951464,0.17733333333333332
52,0.24263839811542992,0.08157155453482888,0.20666666666666667
53,0.20141342756183744,0.08157155453482888,0.16399999999999998
54,0.08598351001177856,0.07357434330592409,0.13733333333333334
55,0.15076560659599528,0.05757992084811451,0.11733333333333335
56,0.1802120141342756,0.049582709619209714,0.16399999999999998
57,0.1625441696113074,0.049582709619209714,0.13066666666666665
58,0.10954063604240283,0.06557713207701929,0.11066666666666666
59,0.20141342756183744,0.05757992084811451,0.16399999999999998
60,0.1684334511189635,0.09116820800951464,0.17733333333333332
61,0.17432273262661951,0.11515984169622902,0.21866666666666668
62,0.20141342756183744,0.09116820800951464,0.228
63,0.2061248527679623,0.09116820800951464,0.2546666666666667
64,0.2061248527679623,0.10716263046732423,0.268
65,0.23674911660777384,0.07357434330592409,0.228
66,0.15665488810365136,0.06557713207701929,0.19066666666666665
67,0.10954063604240283,0.06557713207701929,0.17066666666666666
68,0.1625441696113074,0.08157155453482888,0.184
69,0.20023557126030625,0.09916541923841943,0.22
70,0.15076560659599528,0.09916541923841943,0.212
71,0.053003533568904596,0.09116820800951464,0.248
72,0.1154299175500589,0.05757992084811451,0.248
73,0.10954063604240283,0.049582709619209714,0.2346666666666667
74,0.127208480565371,0.06557713207701929,0.268
75,0.21908127208480566,0.09916541923841943,0.2613333333333333
76,0.23674911660777384,0.08157155453482888,0.27466666666666667
77,0.2897526501766784,0.10716263046732423,0.248
78,0.20494699646643108,0.06557713207701929,0.22666666666666668
79,0.2308598351001178,0.08157155453482888,0.16399999999999998
80,0.254416961130742,0.07357434330592409,0.124
81,0.24263839811542992,0.09116820800951464,0.19066666666666665
82,0.21790341578327443,0.11515984169622902,0.21866666666666668
83,0.23674911660777384,0.07357434330592409,0.268
84,0.06713780918727916,0.08157155453482888,0.2733333333333333
85,0.1154299175500589,0.06557713207701929,0.19066666666666665
86,0.1448763250883392,0.049582709619209714,0.248
87,0.1330977620730271,0.041585498390304926,0.22
88,0.08598351001177856,0.041585498390304926,0.124
89,0.0353356890459364,0.05757992084811451,0.184
90,0.07420494699646643,0.03358828716140013,0.10400000000000001
91,0.07420494699646643,0.015994422457809587,0.10400000000000001
92,0.07420494699646643,0.0,0.10400000000000001
93,0.061248527679623084,0.03358828716140013,0.11066666666666666
94,0.0353356890459364,0.03358828716140013,0.08933333333333333
95,0.0353356890459364,0.03358828716140013,0.06
96,0.05418138987043581,0.041585498390304926,0.068
97,0.15076560659599528,0.023991633686714378,0.09066666666666666
98,0.1802120141342756,0.023991633686714378,0.10400000000000001
99,0.1448763250883392,0.041585498390304926,0.124
100,0.15665488810365133,0.049582709619209714,0.14400000000000002
101,0.1625441696113074,0.049582709619209714,0.124
102,0.20141342756183744,0.05757992084811451,0.17733333333333332
103,0.2308598351001178,0.06557713207701929,0.19066666666666665
104,0.254416961130742,0.06557713207701929,0.14400000000000002
105,0.254416961130742,0.07357434330592409,0.17733333333333332
